227487.5402
261167.637
259124.081
291252.2227
249160.5094
261887.7283
271929.4418
302147.5609
249233.7055
261936.196
260685.9275
291851.6394
250962.716
255086.426
255441.5259
281098.7368
242146.5427
246456.2103
243648.0518
270230.1053
221714.9397
236600.4545
220952.3155
245772.717
206168.6818
229919.8267
231042.4966
266969.9115
227457.8661
238134.6051
238531.2489
275906.7595
235767.6016
258716.5568
259807.5743
299473.925
253706.5806
268130.1686
268592.0953
305819.2355
265220.1291
284932.6298
288830.8166
329385.4119
279834.6204
306326.6625
313055.7579
353253.2749
291155.2873
314970.7261
326797.8309
372858.9489
319413.9271
347966.3405
348643.899
391015.5379
337446.8741
364194.1134
374474.2087
403104.7639
348675.5513
374847.1132
384940.2617
423355.3548
372656.1759
406254.1744
393596.195
439622.6932
390619.8833
422330.6094
413755.7854
453243.1024
405608.2683
415549.0898
412391.7662
446979.8903
421356.31
437295.9302
419443.7648
455674.0229
437447.7221
442231.9798
427157.3857
457107.0662
437404.0128
441334.8471
425979.2941
461977.7527
435261.7688
450412.617
434490.989
459682.3753
425668.2299
389367.4407
409731.0371
443609.5904
409653.1751
433254.5035
435194.5127
478306.9643
444230.2762
471040.2353
449913.5853
477673.3126
451019.6632
459265.8867
